"ireg1.ecov","ireg2.ecov","naive.ecov","rewt.ecov","ireg1.len","ireg2.len","naive.len","rewt.len"
0,0,1,1,1.15606913071606,0.74058349668022,3.61841908603673,1.37035084303713
1,0,1,1,1.12314421839161,0.724677153087136,2.7256969663833,1.19416219515059
1,0,1,1,1.13866361858179,0.67981373873516,3.14882775809083,1.28094858411571
1,0,1,1,1.05080548574869,0.794880799161934,3.3996653593366,1.33430345009541
1,0,1,1,1.16813180295596,0.810384155517056,3.16395513797685,1.28399859115299
0,0,0,0,1.08291400232665,0.639893408318317,2.60002072819466,1.39523088140979
1,0,1,1,1.10475343474374,0.700489927909252,3.27264756211474,1.25134369548198
1,0,1,1,1.21984870843498,0.718789358886929,3.18479958743169,1.29401356377121
1,0,1,1,1.071536466052,0.750284430923861,3.21275239923231,1.32376742958442
1,0,1,1,1.26140324754191,0.684086773018429,3.19860680858604,1.22611269958304
1,0,1,1,1.08716346342204,0.720125778753525,3.31413373336384,1.33645059610454
1,0,1,1,1.20055087650519,0.753542461253519,3.11983315616194,1.38531322947884
1,0,1,1,1.07723036741525,0.712519416036615,3.17049814304041,1.28205555284181
1,0,1,1,1.1420154405916,0.787522317991303,2.93319242893379,1.30976277416376
1,0,1,1,1.12462925604465,0.734799421036334,2.87762024516305,1.17276431761276
1,0,1,1,1.20391521850345,0.771148859632326,3.0977731377851,1.35455169279693
1,0,1,1,1.28630987207707,0.74583650196001,3.30761692973359,1.20153674072503
1,0,1,1,1.0308252899804,0.690274590331113,2.79985567864179,1.1689094166938
0,0,1,1,1.14825709675599,0.780924065022803,3.42023806699784,1.37574948258116
0,0,0,1,1.07207722983794,0.727587552332094,2.74049963412804,1.26095269166713
1,0,1,1,1.17017325585181,0.786728224012075,3.19764599062838,1.28968783909063
1,0,1,1,1.08686066657491,0.773800295242076,3.11951640223808,1.23421021928426
1,0,1,0,1.12096297737703,0.718556622932008,2.98041136428032,1.33573190136095
1,0,1,1,1.19156791948003,0.777632444044557,3.01728492419909,1.19982134909789
1,0,1,1,1.10378312598983,0.772056595997134,3.15421518536742,1.1617577136245
1,0,1,1,1.07290104990187,0.668101731113987,3.13329205175048,1.18917442876712
1,0,1,1,1.14009486270171,0.694018285016222,2.68037674094926,1.2203841667328
1,0,1,1,1.13081981773695,0.715658441630385,3.01195919948186,1.24606744868416
1,0,1,1,1.07070259516422,0.685965345580098,2.97883555880672,1.18982748080422
1,0,1,1,1.13267722682736,0.736276354671883,3.15624466006227,1.26144565629989
1,0,1,1,1.07108278992511,0.810078588610616,3.3314369314342,1.21082505524516
1,0,1,1,1.14832049752164,0.740668916956344,2.95055373459722,1.23286002721784
1,0,1,1,1.065225172556,0.701728839776797,2.94331900210515,1.23953503405112
1,0,1,1,1.27269703729947,0.807094742937906,2.96938314377397,1.37568574567215
1,0,1,1,1.01924884212225,0.700693502805234,2.87866236141378,1.22566434604336
1,0,1,1,1.1147042778815,0.698905255923457,3.09337095361707,1.24186754047637
1,0,1,1,1.1901477760147,0.750701555171578,3.35326392227851,1.4187032812689
1,0,1,1,1.12059791879227,0.670268196487076,3.12315892635568,1.2622540088236
1,0,1,0,1.17012760493911,0.791263672395549,2.92706769255708,1.27211829299731
1,0,1,1,1.09005830757114,0.687074004744025,3.05874414878296,1.31615732662581
1,0,1,1,1.11349638512156,0.729754305631563,3.37152562918164,1.39880402794635
1,0,1,1,1.16277429881648,0.711098762987142,3.4979292663661,1.40048366423468
1,0,1,0,1.07811548781665,0.74737639941004,2.99465137532439,1.23761431815785
1,0,1,1,1.14534359559691,0.70533258068282,2.90055028123288,1.39777272187823
1,0,1,1,1.09211492983455,0.673844972713052,2.80752006225812,1.17254158567752
1,0,1,0,1.10259510635094,0.738684375736229,3.00486436785831,1.26480308089198
1,0,1,0,1.17615032129507,0.796378063618155,3.03242526796214,1.24652537787621
1,0,1,1,1.13594468974201,0.709525249980397,2.72202324105143,1.39963812971091
1,0,1,1,1.09388013282285,0.733629297378283,3.33845565003737,1.26348453326779
1,0,1,1,1.04880334042416,0.74755810639526,3.31020576764936,1.39029783868923
1,0,1,1,1.21874913372222,0.761817383488223,3.32533754031938,1.28677895528541
1,0,1,1,1.16933752812635,0.709644080584628,3.01335393513654,1.26701195006278
1,0,1,1,1.09140214643849,0.710502534500311,3.15898436036455,1.21967764767148
1,0,1,1,1.17325884159543,0.81378921699574,3.51855147868158,1.42454852347098
1,0,1,1,1.0574502701253,0.693489250762996,3.18126927243831,1.20394138598906
1,0,1,1,1.19930114277574,0.711300240056491,3.10189862199573,1.31597653579581
1,0,1,1,1.05329247382775,0.712103443262816,3.04493975032325,1.38887651566331
1,0,1,1,1.12955938973348,0.747824956283229,2.8481980607327,1.24450893799691
1,0,1,1,1.16701025806357,0.714246483772391,3.15561061143055,1.46585327928129
1,0,1,1,1.19778696246167,0.757621264619296,3.45220638355459,1.30969090711345
1,0,1,1,1.10756053378635,0.708830071675143,2.54757240071835,1.27770021993601
1,0,1,1,1.11984412795225,0.710997576059603,3.21918242953243,1.3027237780139
1,0,1,1,1.17372701443214,0.755686176309708,3.47197622339073,1.38001538794761
1,0,1,1,1.14656973062799,0.679001720499258,2.8541313098686,1.18017390405429
1,0,1,1,1.1361177512661,0.681296794183734,3.00786364443201,1.29712115808413
1,0,1,1,1.07758969720836,0.741283392042032,3.20841544493691,1.23375127112842
1,0,1,1,1.08779103801118,0.767311118336311,2.96129653444125,1.29450413889306
1,0,1,1,1.09700684673021,0.713506098947073,2.95707115539093,1.18993128002726
1,0,1,1,1.1826522466345,0.780457398751622,3.35633486648143,1.24077108707047
1,0,1,1,1.22882123589721,0.771642173129986,3.17906249182022,1.29506053936288
1,0,1,1,1.13482896237443,0.739402118419894,3.21171095870137,1.3560660737124
1,0,1,1,1.0176537993086,0.718900314274388,2.96852689322569,1.30898576014547
1,0,1,1,1.05274543163462,0.697239646534594,2.47891873684425,1.21067113346112
1,0,1,1,1.25110310109485,0.789365765283851,3.24706809120211,1.22126747752809
1,0,1,1,1.12363449594534,0.679622071055159,3.31997250867652,1.52531809244274
1,0,1,1,1.06275401806829,0.66731209948387,3.16255175270044,1.25930080575998
1,0,1,1,1.14863937851474,0.681884119614492,3.40194966976512,1.39168287679039
1,0,1,1,1.07970088831478,0.722541331588974,3.2360756644374,1.37163585536214
1,0,1,1,1.29024041350795,0.88561580596875,3.20233785267646,1.23624729145642
1,0,1,1,1.1667165810181,0.781524660174413,3.47091198878235,1.1606890655332
1,0,1,0,1.13694543349868,0.709287868088272,3.13187950683506,1.25354929772654
1,0,1,1,1.0969871872084,0.709969458167293,2.99521816338647,1.20871055402829
1,0,1,1,1.14862121600145,0.705387287048358,3.37723133727963,1.29048920390183
1,0,1,1,1.02250733307466,0.722855069774341,2.9237465092839,1.28506945532535
1,0,1,0,1.18080372309431,0.743022952583275,3.25763074699887,1.30454289979995
1,0,1,1,1.09648479167805,0.700216838158851,3.18869780365121,1.26802215942848
1,0,1,1,1.05296789794884,0.682027277863263,3.10502959711719,1.32312455949046
1,0,1,0,1.02656154116012,0.648851376111518,2.72544513098774,1.26936299861162
1,0,1,1,1.16556278612109,0.775173005346729,3.10174861540149,1.31120388641732
1,0,1,1,1.10998353689123,0.708999490814805,2.8649082929225,1.37659034428292
1,0,1,1,1.0215114571298,0.721818703847352,2.89503755863678,1.22056557140327
1,0,1,1,1.07953328281585,0.684446819825309,3.13340875848953,1.19907312442265
1,0,1,1,1.1154829487434,0.687731217793876,2.9542866435821,1.22618891697646
1,0,1,1,1.06220603774398,0.717594562138124,3.17774112672525,1.22285786368326
1,0,1,1,1.09657663790303,0.702512576096367,2.82338486168811,1.32860639089683
1,0,1,1,1.1542767238679,0.77228018545941,3.2689790448188,1.52218786871654
1,0,1,1,1.03768850343622,0.628560617358909,3.04901259413358,1.23459407722779
1,0,1,1,1.18927467184029,0.81773360509925,2.9579716524588,1.31949780102648
1,0,1,1,1.10992650366183,0.732746201382191,2.68538962403215,1.29302724185522
1,0,1,0,1.08627213821142,0.686863912009634,2.70998132547702,1.35243930438347
1,0,1,1,1.03045802924171,0.656018751321307,3.41075269387346,1.34241205761875
1,0,1,1,1.09562645238573,0.744766613396461,2.95637466276809,1.14169881669917
1,0,1,1,1.15766801808723,0.725739378585415,2.75159811237812,1.35326461924182
1,0,1,1,1.15017850637056,0.731999473594887,3.40252329122309,1.30590119678283
1,0,1,1,1.16151363027593,0.687832460331985,3.14283341202789,1.29241502695032
1,0,1,1,1.02614178158494,0.693882202254806,3.14368171968119,1.19464873589866
1,0,1,1,1.09041635126168,0.746794538012702,3.29327211609697,1.2299999341376
1,0,1,1,1.04052762881715,0.731898105752608,3.15916816688799,1.29213867357964
1,0,1,1,1.05600062047753,0.66860501579346,2.78334147153357,1.32437583502333
1,0,1,1,1.03984507696715,0.695901119735248,3.10658293223788,1.29465758766862
1,0,1,1,1.09569432126108,0.738305683700751,3.23872602639202,1.34466781635088
1,0,1,1,1.26776550316156,0.796913553302892,3.54657846417538,1.35813215185728
1,0,1,1,1.07375600043149,0.676326108324546,2.7113917992747,1.17470240480405
1,0,1,1,1.13548822182244,0.731232689093697,3.44268619104659,1.21062299604879
0,0,1,1,1.09673557678526,0.81659965781775,3.75267488445042,1.26267487714768
1,0,1,1,1.10315910448455,0.683606554177532,3.28046823077872,1.21403066578835
1,0,1,1,1.00313354658393,0.629531567412931,2.90906888008054,1.20648055908105
1,0,1,1,1.14887333599844,0.685180146716714,3.24955567155181,1.29755051649149
1,0,1,1,1.15399329680248,0.793921997593504,3.13973988322972,1.34982897353676
1,0,1,1,1.20216209527634,0.737936007990877,2.83002649141781,1.2429345676533
1,0,1,1,1.12936466456919,0.695041802897678,2.72134338566381,1.34495510074763
1,0,1,1,1.12427574432396,0.712138811774996,2.85286805801078,1.2495435973671
1,0,1,1,1.14709994403171,0.740531399120178,3.23069252335795,1.26647836531096
0,0,0,1,1.18082198790542,0.764614010906668,2.76804141773915,1.18396311276987
1,0,1,1,1.03296222015678,0.656802286148326,2.76177904021415,1.19025872408465
1,0,1,1,1.20746529430632,0.7383330893356,3.38229365411471,1.33568796580669
1,0,1,1,1.16481632821008,0.719781927556041,3.53140262929169,1.39669778667955
1,0,1,1,1.17682502493906,0.691323538215805,2.80062986594712,1.13058680926926
1,0,1,1,1.02842142595911,0.693150181569227,2.91398294494022,1.25853068846183
1,0,1,1,1.1605604009309,0.710317629190866,3.15577651427121,1.31352547603308
1,0,1,1,1.22111064736887,0.700101227652804,3.34010502832436,1.27239071498466
1,0,1,1,1.04037667071765,0.646188764891686,3.00652132725319,1.2827121277951
1,0,1,1,1.08345856753493,0.732616402566926,3.16443692076035,1.34274393768923
1,0,1,1,1.11607156080695,0.692114648063542,2.97569771923653,1.25101211130543
1,0,1,1,1.09656621699045,0.698415058877652,3.53958005933877,1.28414935353041
1,0,1,1,1.1690967734694,0.689798271310453,3.0463419093322,1.30157644854507
1,0,1,1,1.23025235778986,0.779573025657645,3.47159953080606,1.32996188604483
1,0,1,1,1.27155791205429,0.782828560172513,3.2800364067399,1.41031323524098
1,0,1,1,1.18444769697262,0.782301106876214,3.07408468535916,1.2878921587059
1,0,1,1,1.0591212038046,0.683854822698472,3.25396547017688,1.34266605062725
1,0,1,1,1.12230321823631,0.781517440192164,2.93903043435777,1.28672676170002
1,0,1,1,1.07852563409294,0.711223005684453,2.93856431048213,1.33298797197751
1,0,1,1,1.04638435824321,0.667026862028367,2.88656886046709,1.47811884506518
1,0,1,1,1.15493547098891,0.759263221810782,2.72507024581896,1.26599364165891
1,0,1,1,1.15293849531173,0.757823650958031,3.5689998246966,1.3423657545207
1,0,1,1,1.07607525810881,0.649509161357216,2.94270904017752,1.25548066690686
1,0,1,0,1.21630121212617,0.822936987105318,3.13942641791978,1.20233318251505
1,0,1,1,1.10204854252361,0.71798465658703,2.98554959432018,1.29112129799241
1,0,1,1,1.08997508852506,0.660480247521391,3.06018279652361,1.18723331841209
1,0,1,0,1.07498106316718,0.683061828201823,3.02144837442679,1.25734388719188
1,0,1,1,1.11416037350278,0.680790676995551,3.14870804108404,1.40780722154816
1,0,1,1,1.14076982117896,0.674734777928993,3.30586083634201,1.3481456991695
1,0,1,1,1.10746564054956,0.721634172301565,3.14714138974684,1.24817865201976
1,0,1,1,1.24608192112584,0.714627098881203,3.14984071945345,1.25361423078805
0,0,0,0,1.04580452794849,0.649630403830328,2.47779172790573,1.29243482188547
1,0,1,1,1.10986330568614,0.712160286005939,2.99020411010334,1.36238742408256
1,0,1,1,1.15845503112356,0.718677026489504,2.97071528876191,1.17698563799927
1,0,1,1,1.18457463998764,0.745747340219299,3.31122949772176,1.30813886452444
1,0,1,1,1.15877136167062,0.692024631559552,3.10244088446728,1.35946651604853
1,0,1,1,1.01957481557768,0.68014848609302,2.70527529489644,1.3087809931842
0,0,1,1,1.09865172423053,0.711401133899044,3.41584279979847,1.29809939282767
1,0,1,1,1.06180516811027,0.755613949482134,3.11175477368065,1.14233920768997
1,0,1,1,1.10788797012089,0.682757138811247,3.02762273723117,1.25552859164224
1,0,1,1,1.14664925103191,0.704284504221261,3.45723405246462,1.28448749262129
1,0,1,1,1.2072210039556,0.716481684019488,3.46949849474673,1.38634765745482
1,0,1,1,1.20402610767174,0.722286234919345,3.03520857687341,1.28989291018696
1,0,1,1,1.09219861666871,0.697311299242242,3.22762883246079,1.24807686469539
1,0,1,1,1.07784369201269,0.764429359192769,3.10755743125098,1.31924520669724
1,0,1,1,1.17827462288834,0.706557096679552,2.92734569061135,1.30020084029807
1,0,1,1,1.14115452140779,0.669396719190595,2.91471222834326,1.37008355320322
1,0,1,0,1.10077671593376,0.72321703491222,2.6003151419397,1.28957587426614
1,0,1,1,1.18827520575223,0.697551127094878,2.99532499333164,1.13283174120506
1,0,1,1,1.15296089971707,0.800501279350395,2.80512582945281,1.21734524002231
1,0,1,1,1.24660915503008,0.723539622420951,3.06851192818005,1.30604545806954
1,0,1,1,1.10109104235104,0.718377875011467,2.85952850121578,1.43281223033967
1,0,1,1,1.17008652098793,0.773146876221468,3.34802973014853,1.27980446016712
1,0,1,1,1.12376910299826,0.829166528346111,3.33765702567244,1.22158140412627
1,0,1,1,1.10298831384659,0.740118560655616,3.51207853054756,1.25650476135751
1,0,1,1,1.10018905582703,0.714546703982902,3.08886799398701,1.27262922257014
1,0,1,1,1.10995516202406,0.734113726971318,3.15511091216955,1.26030982376041
1,0,1,1,1.11935824937272,0.686023370229729,2.75287261943826,1.29102174125908
1,0,1,1,1.17506875437403,0.690819045459025,2.74988392256143,1.31043655488419
1,0,1,1,1.23511073489764,0.821814040854675,3.2280776314524,1.51052304413953
1,0,1,1,1.09372138854121,0.676949580985827,2.7465074766824,1.23186460074431
1,0,1,1,1.05751692449105,0.687840462870373,2.69952354131731,1.27073266089143
1,0,1,1,1.11875759754476,0.826851184578593,2.99311708535992,1.13565655635763
1,0,1,1,1.24687720863031,0.844626450681236,3.32831263337744,1.25603029997151
1,0,1,1,1.16069780070525,0.721793910626325,3.01474641232808,1.38987904107683
1,0,1,1,1.16866538060675,0.715309659797546,2.98817767970776,1.31351046081023
1,0,1,1,1.09363155179163,0.715149105292508,2.93768793015292,1.15858947478837
1,0,1,1,1.08274404479587,0.764405019800708,3.51253328292668,1.29108328957616
1,0,1,1,1.01137537953435,0.686092120475787,2.90526938819791,1.23295905076874
1,0,1,1,1.10734281955612,0.681464636353991,3.17462330102702,1.25717038795815
1,0,1,1,1.20770103364154,0.76905681185104,3.12169700154057,1.36519964627496
1,0,1,1,1.13728349783874,0.713417722802376,2.76585945375451,1.31697357188981
1,0,1,1,1.15953453087554,0.697484421143489,3.19149533652528,1.37654238999384
1,0,1,1,1.10240993899726,0.722397667577825,3.19876767587743,1.3719533234358
0,0,0,0,1.07365378752191,0.704512448069942,2.50143175109344,1.33300263111893
1,0,1,1,1.12519774897989,0.723761048416537,2.82171065088573,1.30835966332243
1,0,1,1,1.09842145270464,0.756950984049996,3.14013057355577,1.18665490609569
1,0,1,1,1.18155598958296,0.720344046489742,2.90368290281299,1.35638341349839
1,0,1,1,1.20981114384533,0.76953924204362,3.29291167238474,1.25384004636891
1,0,1,1,1.0943263549636,0.738222365412851,3.28547702156906,1.27758836950554
1,0,1,1,1.17652173397188,0.750789326573962,3.29952574418985,1.19924664624362
1,0,1,1,1.10434497258283,0.724046521923517,3.25111490228023,1.26584757782431
1,0,1,1,1.07185134932983,0.802063439507553,3.04011617737194,1.24293555388813
1,0,1,1,1.12749948675196,0.774231050173689,3.73713994247697,1.41412923002674
1,0,1,1,1.14754207627206,0.754688169855853,3.38860356264142,1.37726268497539
1,0,1,1,1.11478452589588,0.67423402336879,3.03654421703855,1.2188789988377
1,0,1,1,1.08143511043627,0.752271198144521,3.07305512721325,1.14507321827084
0,0,1,1,1.20697057505511,0.757846510024954,3.80352378031071,1.25106535248532
1,0,1,1,1.07535824422585,0.727533374738992,3.20493557404516,1.27695045957133
1,0,1,1,1.29718671958712,0.749257882884453,3.30437847585614,1.26450344065213
1,0,1,1,1.1304232935351,0.668450097427991,3.03814136628544,1.26835219455371
1,0,1,1,1.10183587256067,0.731117263728989,3.30910550351402,1.3538196912139
1,0,1,1,1.16533440751941,0.730494808801705,3.09707778887471,1.33884421301647
1,0,1,1,1.06995390000427,0.682075021477307,3.34778202588677,1.26053650165965
1,0,1,1,1.04752296529727,0.704424810828671,2.67103279750009,1.34919588818458
1,0,1,1,1.1496634739466,0.781154536642682,3.40593557955836,1.48916853044768
1,0,1,1,1.07432198857071,0.668774309776115,2.51779082148922,1.26525737757642
1,0,1,1,1.13505754468195,0.736958011718123,2.8655111875048,1.45712525149245
1,0,1,1,1.00545112842169,0.707730814581667,3.20978590498815,1.21174684571414
1,0,1,1,1.17808915449666,0.661722849806846,3.08344989327535,1.48626854357002
1,0,1,1,1.15146212660124,0.68245791112969,3.05495416834064,1.41428918619344
1,0,1,1,1.11157244108971,0.73695956721547,3.16103447802433,1.2778837709908
1,0,1,1,1.14919613855049,0.736940561486537,3.27577163245497,1.31091647828284
1,0,1,1,1.29948701705012,0.775755239406794,3.32828326264455,1.46925937575662
1,0,1,1,1.18582499472125,0.738507182737257,3.19457093445306,1.30952886731507
1,0,1,1,1.11979382341309,0.679090705252052,2.96317876012011,1.25169985350911
1,0,1,1,1.12648113896616,0.811041304541895,3.02434107604149,1.27155134652038
1,0,1,1,1.20221882582398,0.772719577091368,3.43409718180846,1.3646385189643
1,0,1,1,1.04595905709236,0.651957012269401,2.89740200048969,1.21008982419228
1,0,1,1,1.08559974359903,0.706991107063892,2.89735060078811,1.19717974680394
1,0,1,1,1.27204601312987,0.770003350404833,3.37424415056799,1.32274520878635
1,0,1,1,1.05760717221562,0.657900550823952,2.76312654075929,1.29751911206091
0,0,1,1,1.10707433988121,0.714667844377494,3.57294421560218,1.32195040123955
1,0,1,1,1.08600689490801,0.689863572252864,3.02611589968283,1.26082110176095
1,0,1,1,1.06570702780501,0.71341849969561,2.99434282664201,1.33952585394475
1,0,1,1,1.01282742534315,0.674579757574071,3.19033048125724,1.40907624753358
1,0,1,1,1.15019909883241,0.797447406592345,2.96739996057327,1.26149126078758
1,0,1,1,1.0468331184027,0.752183515782632,3.04190021469768,1.21823159109212
1,0,1,1,1.09383767491277,0.748097036983084,2.95062605672982,1.1940614221972
1,0,1,1,1.15661548216987,0.700286230562009,2.96679945921502,1.48252516274477
1,0,1,1,1.30483180267947,0.804761223704554,3.2160645061,1.33453481032871
1,0,1,1,1.02194191896939,0.676167380988972,3.30070214605679,1.35157056516602
1,0,1,1,1.15969748760942,0.696953937092512,3.13164495907108,1.39610619868758
1,0,1,1,1.20946602163744,0.714276350137108,2.96964805093665,1.23880448159523
1,0,1,1,1.12778402979901,0.744270418812004,3.09276855981177,1.31161336634922
0,0,0,1,1.02867595993511,0.632936157687901,2.49365983461799,1.24111712011679
1,0,1,1,1.14418489808544,0.698144026478824,3.03023215126717,1.25144861274541
1,0,1,1,1.13082137068769,0.721136892640346,2.78839455958882,1.29121707063244
1,0,1,1,1.07035354914634,0.699438514166853,2.85269675430481,1.21736011661857
1,0,1,1,1.13287262925273,0.762273289258958,3.47888927403377,1.38256653296623
1,0,1,0,1.1491536073355,0.756380343730413,3.01785040651045,1.33085292633236
1,0,1,1,1.12605856897196,0.709665887894863,2.82230486199805,1.33610325686091
1,0,1,1,1.02960599973578,0.701040834707527,3.27554876006146,1.39051089356724
0,0,1,1,1.07489411582279,0.734474302384979,3.42836545541884,1.25011581469322
1,0,1,1,1.06590434025102,0.72339582238929,3.27482837395982,1.19411792323831
1,0,1,1,1.07016251442958,0.680875488214148,3.11234581246917,1.19741409648908
1,0,1,1,1.07489639419193,0.665044859793622,2.91159842832786,1.31569412911647
1,0,1,1,1.09189047716431,0.728763251033626,2.77805568368783,1.17615122156886
1,0,1,1,1.15962759668492,0.769415541911384,3.15140472933285,1.28971018165282
1,0,1,1,1.19902630878246,0.738849117880273,3.04535023733355,1.21998520096136
0,0,1,1,1.14275685618571,0.728109132719588,3.46079511546024,1.36808804592988
0,0,1,1,1.08263216475691,0.721419929547543,3.38964569534365,1.30576693023587
1,0,1,1,1.14622363766514,0.746734976571122,3.10718321641239,1.3644938756768
1,0,1,1,1.10016348054506,0.661493229210567,2.93928935352694,1.51156510199113
1,0,1,1,1.16790994210925,0.766281586442789,3.37572243436117,1.23900452337458
1,0,1,1,1.10741055365821,0.677065904664137,2.82611973065299,1.21017336463374
0,0,0,1,0.985135463165801,0.654143752473229,2.75623262105864,1.36363102808134
1,0,1,0,1.13120874154046,0.709096607786136,3.30579670210811,1.32245058444537
1,0,1,1,1.14055547231151,0.7296367275845,3.52384520822185,1.29572463561122
1,0,1,1,1.16291575055414,0.824047718050235,2.8675427222464,1.35285579669051
1,0,1,1,1.16213180024098,0.735646338780071,3.16042905168777,1.39087358475976
1,0,1,1,1.11630436922405,0.677835675455856,3.01297581464508,1.26491880334823
1,0,1,1,1.06240322211542,0.683067529259688,3.12448738049657,1.18407126867146
1,0,1,1,1.14782907185087,0.766888490129776,3.44373121114165,1.26899497532554
1,0,1,1,1.08901327253743,0.69378277749068,3.0288633767503,1.25219144889187
1,0,1,1,1.04204916194488,0.649398528895201,3.13399508617609,1.31974070119525
1,0,1,1,1.18353415584666,0.716085501124595,2.68375153913144,1.36530368939555
1,0,1,1,1.16601447342415,0.720928791611515,3.15297619583246,1.3769887093538
1,0,1,1,1.1773745145977,0.695777009137656,3.08345925594265,1.29289088694677
1,0,1,1,1.12018431698698,0.716370402935776,3.22444686484355,1.20264433867592
1,0,1,1,1.07178519420395,0.689805501635561,2.75589597653186,1.16093869890564
1,0,1,1,1.20379048033124,0.674737944165973,3.1411240591204,1.32456444755759
1,0,1,1,1.1570475239996,0.752308414133017,3.18179951699194,1.4050324323626
1,0,1,1,1.00956777207537,0.719276974595803,3.07263326668102,1.17351274352806
1,0,1,1,1.16134980188814,0.654176287648224,3.23138409333621,1.23071196216983
1,0,1,1,1.08545088263464,0.661657096478294,3.01409660570884,1.23519339138765
1,0,1,1,1.12026190187592,0.723047314640852,3.08249797387246,1.33179870126001
0,0,0,1,1.14816718124529,0.748690911477425,2.7947236542958,1.21482725534563
1,0,1,1,1.09352484701015,0.68808882979125,3.12958483862351,1.27649129363638
1,0,1,1,1.16981343058454,0.742508569383155,3.27534558633496,1.33843756230656
1,0,1,1,1.10088197421124,0.696170862548461,3.2411671998154,1.2866354849108
1,0,1,1,1.14754369320435,0.725080897157004,2.92952536665272,1.35260132441478
1,0,1,1,1.09243541748388,0.703967459464302,3.1781353760586,1.26649221420784
1,0,1,1,1.17341879444822,0.763649997599569,2.79435386121665,1.37149821632151
1,0,1,1,1.19548309027463,0.704685135734186,3.06818451820597,1.28070736433791
1,0,1,1,1.16433657969072,0.743322175950693,2.99973774214647,1.38915659543992
0,0,0,1,1.05421551090536,0.70551161578265,2.76440615910944,1.25841314835441
1,0,1,1,1.14538765922202,0.759095452536125,3.21724626190794,1.40227636068693
1,0,1,1,1.17942633790804,0.694442080331824,2.69663625402814,1.29407320006825
1,0,1,1,1.29996458225488,0.775000657839339,3.23235239274419,1.30184537274555
1,0,1,1,1.13880832558551,0.66148519564186,3.03795277322256,1.34150133198585
1,0,1,1,1.02813559635243,0.69551547508661,2.86647333149929,1.2314105095272
